 0.058823 -0.058823 0.056142 0.229524 0.047236 -1.894737 1.894737 85.000000 85.000000 -0.000021
 0.058139 -0.058139 0.055489 0.228273 0.047236 -1.894737 1.894737 86.000000 86.000000 -0.000016
 0.057471 -0.057471 0.054851 0.227042 0.047236 -1.894737 1.894737 87.000000 87.000000 -0.000012
 0.056818 -0.056818 0.054228 0.225830 0.047236 -1.894737 1.894737 88.000000 88.000000 -0.000009
 0.056179 -0.056179 0.053618 0.224638 0.047236 -1.894737 1.894737 89.000000 89.000000 -0.000007
 0.055555 -0.055555 0.053023 0.223464 0.047236 -1.894737 1.894737 90.000000 90.000000 -0.000006
 0.054945 -0.054945 0.052440 0.222308 0.047236 -1.894737 1.894737 91.000000 91.000000 -0.000004
 0.054348 -0.054348 0.051870 0.221170 0.047236 -1.894737 1.894737 92.000000 92.000000 -0.000003
 0.053763 -0.053763 0.051312 0.220049 0.047236 -1.894737 1.894737 93.000000 93.000000 -0.000003
 0.053191 -0.053191 0.050766 0.218945 0.047236 -1.894737 1.894737 94.000000 94.000000 -0.000002
 0.052632 -0.052632 0.050232 0.217857 0.047236 -1.894737 1.894737 95.000000 95.000000 -0.000002
 0.052083 -0.052083 0.049709 0.216786 0.047236 -1.894737 1.894737 96.000000 96.000000 -0.000001
 0.051546 -0.051546 0.049196 0.215729 0.047236 -1.894737 1.894737 97.000000 97.000000 -0.000001
 0.051020 -0.051020 0.048694 0.214688 0.047236 -1.894737 1.894737 98.000000 98.000000 -0.000001
 0.050505 -0.050505 0.048202 0.213662 0.047236 -1.894737 1.894737 99.000000 99.000000 -0.000001
 0.050000 -0.050000 0.047720 0.212651 0.047236 -1.894737 1.894737 100.000000 100.000000 -0.000000
 0.049505 -0.049505 0.047248 0.211653 0.047236 -1.894737 1.894737 101.000000 101.000000 -0.000000
 0.049020 -0.049020 0.046785 0.210670 0.047236 -1.894737 1.894737 102.000000 102.000000 -0.000000
 0.048544 -0.048544 0.046330 0.209700 0.047236 -1.894737 1.894737 103.000000 103.000000 -0.000000
 0.048077 -0.048077 0.045885 0.208743 0.047236 -1.894737 1.894737 104.000000 104.000000 -0.000000
 0.047619 -0.047619 0.045448 0.207799 0.047236 -1.894737 1.894737 105.000000 105.000000 -0.000000
 0.047170 -0.047170 0.045019 0.206868 0.047236 -1.894737 1.894737 106.000000 106.000000 -0.000000
