336	-0.5	-0.395524	-0.409019
337	-0.5	-0.434585	-0.427086
338	-0.5	-0.436826	-0.433
339	-0.5	-0.455677	-0.445668
340	-0.5	-0.418485	-0.414357
341	-0.5	-0.498615	-0.478359
342	-0.5	-0.460403	-0.470265
343	-0.5	-0.440648	-0.441779
344	-0.5	-0.46246	-0.462196
345	-0.5	-0.432801	-0.439538
346	-0.5	-0.444924	-0.441102
347	-0.5	-0.434229	-0.433573
348	-0.5	-0.46759	-0.459832
349	-0.5	-0.458479	-0.463047
350	0.5	-0.479929	0.416973
351	0.5	0.281166	0.401729
352	0.5	0.0568769	0.414558
353	0.5	0.333023	0.42233
354	0.5	0.247856	0.392361
355	0.5	0.370592	0.40244
356	0.5	0.364335	0.406196
357	0.5	0.410777	0.410078
358	0.5	0.392708	0.39079
359	0.5	0.432495	0.404709
360	0.5	0.419845	0.394493
361	0.5	0.436909	0.396483
362	0.5	0.430891	0.390468
363	0.5	0.453793	0.404661
364	0.5	0.452943	0.408987
365	0.5	0.497406	0.45207
366	0.5	0.478383	0.453548
367	0.5	0.475288	0.451919
368	0.5	0.473967	0.458411
369	0.5	0.506284	0.495559
370	0.5	0.470835	0.479925
371	0.5	0.466785	0.472663
372	0.5	0.432377	0.443357
373	0.5	0.437639	0.435832
374	0.5	0.434104	0.430439
375	-0.5	0.508602	-0.403928
376	-0.5	-0.363162	-0.483674
377	-0.5	-0.0519978	-0.455768
378	-0.5	-0.350455	-0.463789
379	-0.5	-0.274696	-0.460591
380	-0.5	-0.381069	-0.459787
381	-0.5	-0.405724	-0.496329
382	-0.5	-0.414784	-0.480425
383	-0.5	-0.416456	-0.473929
384	-0.5	-0.425053	-0.46921
385	-0.5	-0.408144	-0.445212
386	-0.5	-0.468671	-0.488913
387	-0.5	-0.406182	-0.441669
388	-0.5	-0.477494	-0.485374
389	-0.5	-0.447163	-0.478831
390	-0.5	-0.464008	-0.483162
391	-0.5	-0.425499	-0.454589
392	-0.5	-0.431848	-0.444669
393	-0.5	-0.436652	-0.448098
394	-0.5	-0.465921	-0.472753
395	-0.5	-0.460198	-0.476577
396	-0.5	-0.519132	-0.535609
397	-0.5	-0.48626	-0.532554
398	-0.5	-0.472584	-0.519339
399	-0.5	-0.491226	-0.544492
400	0.5	-0.469267	0.365777
401	0.5	0.321265	0.393463
402	0.5	0.0805714	0.404395
403	0.5	0.306475	0.366806
404	0.5	0.341397	0.443831
405	0.5	0.392703	0.431213
406	0.5	0.401671	0.437777
407	0.5	0.441093	0.45457
408	0.5	0.426734	0.442678
409	0.5	0.464826	0.466193
410	0.5	0.456149	0.467009
411	0.5	0.505986	0.511867
412	0.5	0.47579		0.504165
413	0.5	0.461313	0.486071
414	0.5	0.438833	0.464671
415	0.5	0.417769	0.433933
416	0.5	0.469767	0.472498
417	0.5	0.419848	0.434762
418	0.5	0.488293	0.481684
419	0.5	0.445379	0.462396
420	0.5	0.437641	0.439369
421	0.5	0.443166	0.442904
422	0.5	0.440372	0.436303
423	0.5	0.467595	0.459159
424	0.5	0.435084	0.43473
425	-0.5	0.438215	-0.475662
426	-0.5	-0.356904	-0.508473
427	-0.5	-0.0915905	-0.50785
428	-0.5	-0.367534	-0.517163
429	-0.5	-0.348409	-0.566
430	-0.5	-0.459659	-0.601781
431	-0.5	-0.39325	-0.563856
432	-0.5	-0.446963	-0.573464
433	-0.5	-0.392357	-0.529389
434	-0.5	-0.42389	-0.52508
435	-0.5	-0.384242	-0.484319
436	-0.5	-0.420671	-0.488419
437	-0.5	-0.464544	-0.530693
438	-0.5	-0.4546		-0.525989
439	-0.5	-0.478504	-0.545878
440	-0.5	-0.502698	-0.58062
441	-0.5	-0.464438	-0.556746
442	-0.5	-0.515567	-0.602324
443	-0.5	-0.427605	-0.540494
444	-0.5	-0.545706	-0.631306
445	-0.5	-0.510941	-0.645562
446	-0.5	-0.530012	-0.66337
447	-0.5	-0.480627	-0.640691
448	-0.5	-0.457358	-0.610629
449	-0.5	-0.459402	-0.610362
450	0.5	-0.429449	0.322875
451	0.5	0.377258	0.38111
452	0.5	0.0408261	0.317158
453	0.5	0.350522	0.338128
454	0.5	0.230352	0.293787
455	0.5	0.427786	0.366538
456	0.5	0.382034	0.365625
457	0.5	0.42784		0.364381
458	0.5	0.465281	0.41191
459	0.5	0.437936	0.388152
460	0.5	0.430405	0.372686
461	0.5	0.424646	0.36156
462	0.5	0.453978	0.382803
463	0.5	0.449796	0.385094
464	0.5	0.471857	0.404988
465	0.5	0.493387	0.437447
466	0.5	0.49681		0.455031
467	0.5	0.463732	0.434843
468	0.5	0.425989	0.395389
469	0.5	0.469862	0.428002
470	0.5	0.445469	0.417279
471	0.5	0.499166	0.462506
472	0.5	0.443692	0.431435
473	0.5	0.518783	0.491529
474	0.5	0.451352	0.459112
475	-0.5	0.510273	-0.400438
476	-0.5	-0.338987	-0.454312
477	-0.5	-0.0825845	-0.471791
478	-0.5	-0.330675	-0.448125
479	-0.5	-0.298651	-0.471327
480	-0.5	-0.405006	-0.488723
481	-0.5	-0.404478	-0.502635
482	-0.5	-0.423124	-0.493042
483	-0.5	-0.412115	-0.478409
484	-0.5	-0.4496		-0.498047
485	-0.5	-0.430045	-0.483727
486	-0.5	-0.431242	-0.471269
487	-0.5	-0.429308	-0.464581
488	-0.5	-0.425544	-0.452346
489	-0.5	-0.384523	-0.403064
490	-0.5	-0.483654	-0.476238
491	-0.5	-0.457634	-0.478186
492	-0.5	-0.504695	-0.516121
493	-0.5	-0.46824	-0.506227
494	-0.5	-0.464694	-0.496978
495	-0.5	-0.424183	-0.462776
496	-0.5	-0.462281	-0.485012
497	-0.5	-0.447915	-0.482434
498	-0.5	-0.448844	-0.476598
499	-0.5	-0.421993	-0.451047
